Clave,id_edo,id_mun,id_loc,Estado,Municipio,Nombre de localidad
301620001,30,162,1,Veracruz de Ignacio de la Llave,Tenampa,Tenampa
301620004,30,162,4,Veracruz de Ignacio de la Llave,Tenampa,Santa Rita
301620006,30,162,6,Veracruz de Ignacio de la Llave,Tenampa,Xopilapa
301620008,30,162,8,Veracruz de Ignacio de la Llave,Tenampa,Colonia San José
301620009,30,162,9,Veracruz de Ignacio de la Llave,Tenampa,El Recreo
301650002,30,165,2,Veracruz de Ignacio de la Llave,Tepatlaxco,Alta Luz del Castillo
301650003,30,165,3,Veracruz de Ignacio de la Llave,Tepatlaxco,Buena Vista
301680002,30,168,2,Veracruz de Ignacio de la Llave,Tequila,Ahuatepec
301680003,30,168,3,Veracruz de Ignacio de la Llave,Tequila,Atempa
301680004,30,168,4,Veracruz de Ignacio de la Llave,Tequila,Coxititla
301680005,30,168,5,Veracruz de Ignacio de la Llave,Tequila,Chapultepec el Grande
301680006,30,168,6,Veracruz de Ignacio de la Llave,Tequila,Mitepec
301680007,30,168,7,Veracruz de Ignacio de la Llave,Tequila,Ocotempa
301680010,30,168,10,Veracruz de Ignacio de la Llave,Tequila,Teotzacualco
301680013,30,168,13,Veracruz de Ignacio de la Llave,Tequila,Tlecuaxco
301680014,30,168,14,Veracruz de Ignacio de la Llave,Tequila,Atlajco
301680017,30,168,17,Veracruz de Ignacio de la Llave,Tequila,El Campanario
301680033,30,168,33,Veracruz de Ignacio de la Llave,Tequila,Zincalco
301680034,30,168,34,Veracruz de Ignacio de la Llave,Tequila,Cortezca
301680042,30,168,42,Veracruz de Ignacio de la Llave,Tequila,Moxala
301680045,30,168,45,Veracruz de Ignacio de la Llave,Tequila,Xalxocotla
301690014,30,169,14,Veracruz de Ignacio de la Llave,José Azueta,Las Cadenas
301690024,30,169,24,Veracruz de Ignacio de la Llave,José Azueta,Curazao
301690028,30,169,28,Veracruz de Ignacio de la Llave,José Azueta,La Florida Sur
301690031,30,169,31,Veracruz de Ignacio de la Llave,José Azueta,La Gloria
301690032,30,169,32,Veracruz de Ignacio de la Llave,José Azueta,La Guadalupe
301690038,30,169,38,Veracruz de Ignacio de la Llave,José Azueta,Juan Mulato
301690062,30,169,62,Veracruz de Ignacio de la Llave,José Azueta,San Jerónimo
301700001,30,170,1,Veracruz de Ignacio de la Llave,Texcatepec,Texcatepec
301700006,30,170,6,Veracruz de Ignacio de la Llave,Texcatepec,Chila de Enríquez
301700007,30,170,7,Veracruz de Ignacio de la Llave,Texcatepec,La Florida
301700009,30,170,9,Veracruz de Ignacio de la Llave,Texcatepec,La Mirra
301700010,30,170,10,Veracruz de Ignacio de la Llave,Texcatepec,El Papatlar
301700011,30,170,11,Veracruz de Ignacio de la Llave,Texcatepec,Pie de la Cuesta
301700012,30,170,12,Veracruz de Ignacio de la Llave,Texcatepec,El Sótano
301700014,30,170,14,Veracruz de Ignacio de la Llave,Texcatepec,Tzicatlán
301700015,30,170,15,Veracruz de Ignacio de la Llave,Texcatepec,Casa Redonda
301700019,30,170,19,Veracruz de Ignacio de la Llave,Texcatepec,El Pericón
301710004,30,171,4,Veracruz de Ignacio de la Llave,Texhuacán,Atzingo
301710005,30,171,5,Veracruz de Ignacio de la Llave,Texhuacán,Xochititla
301720003,30,172,3,Veracruz de Ignacio de la Llave,Texistepec,Boca del Río
301720005,30,172,5,Veracruz de Ignacio de la Llave,Texistepec,Las Camelias (San Francisco)
301720014,30,172,14,Veracruz de Ignacio de la Llave,Texistepec,Loma Bonita
301720016,30,172,16,Veracruz de Ignacio de la Llave,Texistepec,Ojo de Agua
301720017,30,172,17,Veracruz de Ignacio de la Llave,Texistepec,Venustiano Carranza (Peña Blanca)
301730002,30,173,2,Veracruz de Ignacio de la Llave,Tezonapa,Adolfo López Mateos
301730015,30,173,15,Veracruz de Ignacio de la Llave,Tezonapa,Ixtacapa el Chico
301730019,30,173,19,Veracruz de Ignacio de la Llave,Tezonapa,Las Limas
301730022,30,173,22,Veracruz de Ignacio de la Llave,Tezonapa,Las Maravillas
301730023,30,173,23,Veracruz de Ignacio de la Llave,Tezonapa,El Mirador
301730024,30,173,24,Veracruz de Ignacio de la Llave,Tezonapa,Monte Alto (Emiliano Zapata)
301730026,30,173,26,Veracruz de Ignacio de la Llave,Tezonapa,El Palmar Grande
301730035,30,173,35,Veracruz de Ignacio de la Llave,Tezonapa,Raya Caracol
301730040,30,173,40,Veracruz de Ignacio de la Llave,Tezonapa,San José Atitla
301730041,30,173,41,Veracruz de Ignacio de la Llave,Tezonapa,San Jerónimo Manzanares
301730044,30,173,44,Veracruz de Ignacio de la Llave,Tezonapa,Tilica
301730050,30,173,50,Veracruz de Ignacio de la Llave,Tezonapa,El Palmar [Campo Agrícola Experimental]
301730051,30,173,51,Veracruz de Ignacio de la Llave,Tezonapa,Libertad Cerro de Agua
301730055,30,173,55,Veracruz de Ignacio de la Llave,Tezonapa,Limonestitla
301730057,30,173,57,Veracruz de Ignacio de la Llave,Tezonapa,Colonia Agrícola Marco Antonio Muñoz
301730058,30,173,58,Veracruz de Ignacio de la Llave,Tezonapa,Colonia Morelos (Congregación Vázquez Vela)
301730060,30,173,60,Veracruz de Ignacio de la Llave,Tezonapa,El Otate (Cruztitla Ojo de Agua)
301730063,30,173,63,Veracruz de Ignacio de la Llave,Tezonapa,Potrerillo
301730064,30,173,64,Veracruz de Ignacio de la Llave,Tezonapa,Colonia Agrícola Rincón de las Flores
301730065,30,173,65,Veracruz de Ignacio de la Llave,Tezonapa,San Isidro (San Isidro Villa Nueva)
301730067,30,173,67,Veracruz de Ignacio de la Llave,Tezonapa,La Soledad
301730068,30,173,68,Veracruz de Ignacio de la Llave,Tezonapa,Tepecoxtla
301730069,30,173,69,Veracruz de Ignacio de la Llave,Tezonapa,Tepetlampa
301730083,30,173,83,Veracruz de Ignacio de la Llave,Tezonapa,Agua Escondida
301730085,30,173,85,Veracruz de Ignacio de la Llave,Tezonapa,San José las Lajas (Villa Nueva)
301730087,30,173,87,Veracruz de Ignacio de la Llave,Tezonapa,Almilinga (Santo Domingo Manzanares)
301730125,30,173,125,Veracruz de Ignacio de la Llave,Tezonapa,Soyatla (Tenexapa)
301730138,30,173,138,Veracruz de Ignacio de la Llave,Tezonapa,Las Josefinas
301730175,30,173,175,Veracruz de Ignacio de la Llave,Tezonapa,El Aguaje
301740023,30,174,23,Veracruz de Ignacio de la Llave,Tierra Blanca,Las Conchas
301740033,30,174,33,Veracruz de Ignacio de la Llave,Tierra Blanca,El Fraile
301740043,30,174,43,Veracruz de Ignacio de la Llave,Tierra Blanca,El Jobo
301740044,30,174,44,Veracruz de Ignacio de la Llave,Tierra Blanca,José María Morelos
301740049,30,174,49,Veracruz de Ignacio de la Llave,Tierra Blanca,Los Leones
301740051,30,174,51,Veracruz de Ignacio de la Llave,Tierra Blanca,Loma del Caballo
301740054,30,174,54,Veracruz de Ignacio de la Llave,Tierra Blanca,Loma del Izote (Mata Planta)
301740059,30,174,59,Veracruz de Ignacio de la Llave,Tierra Blanca,Mata Anonilla
301740070,30,174,70,Veracruz de Ignacio de la Llave,Tierra Blanca,Nueva Reforma
301740079,30,174,79,Veracruz de Ignacio de la Llave,Tierra Blanca,Paso Bobo
301740089,30,174,89,Veracruz de Ignacio de la Llave,Tierra Blanca,Paso Magueyito
301740095,30,174,95,Veracruz de Ignacio de la Llave,Tierra Blanca,El Porvenir
301740099,30,174,99,Veracruz de Ignacio de la Llave,Tierra Blanca,Quechuleño
301740138,30,174,138,Veracruz de Ignacio de la Llave,Tierra Blanca,Paso Nuevo
301740175,30,174,175,Veracruz de Ignacio de la Llave,Tierra Blanca,Joya de la Pita
301740231,30,174,231,Veracruz de Ignacio de la Llave,Tierra Blanca,Ideal de Arriba
301740262,30,174,262,Veracruz de Ignacio de la Llave,Tierra Blanca,San Nicolás (La Burrera)
301740476,30,174,476,Veracruz de Ignacio de la Llave,Tierra Blanca,Ideal de Abajo
301740560,30,174,560,Veracruz de Ignacio de la Llave,Tierra Blanca,Loma de la Villa
301740570,30,174,570,Veracruz de Ignacio de la Llave,Tierra Blanca,Nuevo Arroyo Tambor
301750005,30,175,5,Veracruz de Ignacio de la Llave,Tihuatlán,El Águila
301750007,30,175,7,Veracruz de Ignacio de la Llave,Tihuatlán,Antonio M. Quirasco
301750013,30,175,13,Veracruz de Ignacio de la Llave,Tihuatlán,Constitución
301750024,30,175,24,Veracruz de Ignacio de la Llave,Tihuatlán,Francisco Villa
301750039,30,175,39,Veracruz de Ignacio de la Llave,Tihuatlán,San Pedro Miahuapan
301750047,30,175,47,Veracruz de Ignacio de la Llave,Tihuatlán,Palo de Rosa
301750053,30,175,53,Veracruz de Ignacio de la Llave,Tihuatlán,Poza Azul de los Reyes
301750054,30,175,54,Veracruz de Ignacio de la Llave,Tihuatlán,Progreso de Maravillas
301750056,30,175,56,Veracruz de Ignacio de la Llave,Tihuatlán,Las Puentes
301750066,30,175,66,Veracruz de Ignacio de la Llave,Tihuatlán,San Nicolás
301750073,30,175,73,Veracruz de Ignacio de la Llave,Tihuatlán,El Terrero
301770001,30,177,1,Veracruz de Ignacio de la Llave,Tlacolulan,Tlacolulan
301770002,30,177,2,Veracruz de Ignacio de la Llave,Tlacolulan,Arellano
301770003,30,177,3,Veracruz de Ignacio de la Llave,Tlacolulan,Atalpa Chico
301770004,30,177,4,Veracruz de Ignacio de la Llave,Tlacolulan,Blanca Espuma
301770005,30,177,5,Veracruz de Ignacio de la Llave,Tlacolulan,Cebollana
301770007,30,177,7,Veracruz de Ignacio de la Llave,Tlacolulan,Etlantepec
301770008,30,177,8,Veracruz de Ignacio de la Llave,Tlacolulan,Huichila
301770010,30,177,10,Veracruz de Ignacio de la Llave,Tlacolulan,Omeapa
301770017,30,177,17,Veracruz de Ignacio de la Llave,Tlacolulan,Cumbres de Cebollana
301770020,30,177,20,Veracruz de Ignacio de la Llave,Tlacolulan,Cinco de Mayo
301770022,30,177,22,Veracruz de Ignacio de la Llave,Tlacolulan,El Bordo
301800001,30,180,1,Veracruz de Ignacio de la Llave,Tlachichilco,Tlachichilco
301800002,30,180,2,Veracruz de Ignacio de la Llave,Tlachichilco,Apetlaco
301800004,30,180,4,Veracruz de Ignacio de la Llave,Tlachichilco,Chintipan
301800008,30,180,8,Veracruz de Ignacio de la Llave,Tlachichilco,Landero y Coss
301800010,30,180,10,Veracruz de Ignacio de la Llave,Tlachichilco,Monterrey
301800011,30,180,11,Veracruz de Ignacio de la Llave,Tlachichilco,El Naranjal
301800012,30,180,12,Veracruz de Ignacio de la Llave,Tlachichilco,San José Naranjal
301800013,30,180,13,Veracruz de Ignacio de la Llave,Tlachichilco,Otatitlán
301800016,30,180,16,Veracruz de Ignacio de la Llave,Tlachichilco,Tierra Colorada
301800020,30,180,20,Veracruz de Ignacio de la Llave,Tlachichilco,La Soledad
301800023,30,180,23,Veracruz de Ignacio de la Llave,Tlachichilco,Xalame
301800080,30,180,80,Veracruz de Ignacio de la Llave,Tlachichilco,Nuevo Chintipan
301810099,30,181,99,Veracruz de Ignacio de la Llave,Tlalixcoyan,La Tranca
301820003,30,182,3,Veracruz de Ignacio de la Llave,Tlalnelhuayocan,Rancho Viejo
301820005,30,182,5,Veracruz de Ignacio de la Llave,Tlalnelhuayocan,Xocotla
301830013,30,183,13,Veracruz de Ignacio de la Llave,Tlapacoyan,Otra Banda
301840018,30,184,18,Veracruz de Ignacio de la Llave,Tlaquilpa,Eyitepec
301850002,30,185,2,Veracruz de Ignacio de la Llave,Tlilapan,Tonalixco
301860005,30,186,5,Veracruz de Ignacio de la Llave,Tomatlán,Tecamilla
301870001,30,187,1,Veracruz de Ignacio de la Llave,Tonayán,Tonayán
301870007,30,187,7,Veracruz de Ignacio de la Llave,Tonayán,Dos Pocitos
301890056,30,189,56,Veracruz de Ignacio de la Llave,Tuxpan,El Lindero
301890108,30,189,108,Veracruz de Ignacio de la Llave,Tuxpan,San José el Grande
301890111,30,189,111,Veracruz de Ignacio de la Llave,Tuxpan,Francisco I. Madero
301890134,30,189,134,Veracruz de Ignacio de la Llave,Tuxpan,El Edén
301950003,30,195,3,Veracruz de Ignacio de la Llave,Xoxocotla,Tenexapa
301980001,30,198,1,Veracruz de Ignacio de la Llave,Zacualpan,Zacualpan
301980002,30,198,2,Veracruz de Ignacio de la Llave,Zacualpan,Atixtaca
301980008,30,198,8,Veracruz de Ignacio de la Llave,Zacualpan,Carrizal Chico
302000007,30,200,7,Veracruz de Ignacio de la Llave,Zentla,Ejido la Piña (Maromilla)
302010012,30,201,12,Veracruz de Ignacio de la Llave,Zongolica,Cotlaixco
302010013,30,201,13,Veracruz de Ignacio de la Llave,Zongolica,Cuahuixtlahuac
302010015,30,201,15,Veracruz de Ignacio de la Llave,Zongolica,Chicomapa
302010016,30,201,16,Veracruz de Ignacio de la Llave,Zongolica,Choapa
302010017,30,201,17,Veracruz de Ignacio de la Llave,Zongolica,Ejuitepec
302010018,30,201,18,Veracruz de Ignacio de la Llave,Zongolica,Emiliano Zapata
302010023,30,201,23,Veracruz de Ignacio de la Llave,Zongolica,Ixpalcuahutla (Moxala)
302010024,30,201,24,Veracruz de Ignacio de la Llave,Zongolica,Ixcohuapa
302010026,30,201,26,Veracruz de Ignacio de la Llave,Zongolica,Laguna Ixpaluca
302010027,30,201,27,Veracruz de Ignacio de la Llave,Zongolica,Macuilca
302010028,30,201,28,Veracruz de Ignacio de la Llave,Zongolica,Nacaxtla
302010030,30,201,30,Veracruz de Ignacio de la Llave,Zongolica,Palapa
302010031,30,201,31,Veracruz de Ignacio de la Llave,Zongolica,Piedras Blancas
302010032,30,201,32,Veracruz de Ignacio de la Llave,Zongolica,Coapa Pinopa
302010033,30,201,33,Veracruz de Ignacio de la Llave,Zongolica,El Porvenir
302010035,30,201,35,Veracruz de Ignacio de la Llave,Zongolica,Quetzaltótotl
302010036,30,201,36,Veracruz de Ignacio de la Llave,Zongolica,Real del Monte
302010038,30,201,38,Veracruz de Ignacio de la Llave,Zongolica,Tecoxco
302010040,30,201,40,Veracruz de Ignacio de la Llave,Zongolica,Tepantícpac
302010041,30,201,41,Veracruz de Ignacio de la Llave,Zongolica,Tepenacaxtla
302010044,30,201,44,Veracruz de Ignacio de la Llave,Zongolica,Tlacuiloltécatl Grande
302010045,30,201,45,Veracruz de Ignacio de la Llave,Zongolica,Tlacuitlapa Chico
302010047,30,201,47,Veracruz de Ignacio de la Llave,Zongolica,Tlaixco
302010048,30,201,48,Veracruz de Ignacio de la Llave,Zongolica,Tlanecpaquila
302010052,30,201,52,Veracruz de Ignacio de la Llave,Zongolica,Totolacatla
302010053,30,201,53,Veracruz de Ignacio de la Llave,Zongolica,Xochiojca
302010057,30,201,57,Veracruz de Ignacio de la Llave,Zongolica,Zacatal Chico
302010058,30,201,58,Veracruz de Ignacio de la Llave,Zongolica,Zacatal Grande
302010059,30,201,59,Veracruz de Ignacio de la Llave,Zongolica,Zapaltécatl
302010060,30,201,60,Veracruz de Ignacio de la Llave,Zongolica,Zomajapa
302010077,30,201,77,Veracruz de Ignacio de la Llave,Zongolica,San José Independencia
302010078,30,201,78,Veracruz de Ignacio de la Llave,Zongolica,Ixpaluca
302010079,30,201,79,Veracruz de Ignacio de la Llave,Zongolica,San Isidro
302010081,30,201,81,Veracruz de Ignacio de la Llave,Zongolica,Loma de Dolores
302010087,30,201,87,Veracruz de Ignacio de la Llave,Zongolica,Palma Sola
302010090,30,201,90,Veracruz de Ignacio de la Llave,Zongolica,Teocotla
302010091,30,201,91,Veracruz de Ignacio de la Llave,Zongolica,Tezizapa
302010095,30,201,95,Veracruz de Ignacio de la Llave,Zongolica,Tlacuilola
302010100,30,201,100,Veracruz de Ignacio de la Llave,Zongolica,Vicente Guerrero
302010122,30,201,122,Veracruz de Ignacio de la Llave,Zongolica,Axalpa
302010142,30,201,142,Veracruz de Ignacio de la Llave,Zongolica,Loma Grande
302010154,30,201,154,Veracruz de Ignacio de la Llave,Zongolica,Acuapa
302020001,30,202,1,Veracruz de Ignacio de la Llave,Zontecomatlán de López y Fuentes,Zontecomatlán de López y Fuentes
302020007,30,202,7,Veracruz de Ignacio de la Llave,Zontecomatlán de López y Fuentes,La Candelaria
302020010,30,202,10,Veracruz de Ignacio de la Llave,Zontecomatlán de López y Fuentes,El Cuayo (La Esperanza)
302020011,30,202,11,Veracruz de Ignacio de la Llave,Zontecomatlán de López y Fuentes,Limontitla
302020012,30,202,12,Veracruz de Ignacio de la Llave,Zontecomatlán de López y Fuentes,El Mamey
302020015,30,202,15,Veracruz de Ignacio de la Llave,Zontecomatlán de López y Fuentes,Otlatzintla
302020021,30,202,21,Veracruz de Ignacio de la Llave,Zontecomatlán de López y Fuentes,Tecomajapa
302020022,30,202,22,Veracruz de Ignacio de la Llave,Zontecomatlán de López y Fuentes,Tenamicoya
302020023,30,202,23,Veracruz de Ignacio de la Llave,Zontecomatlán de López y Fuentes,Tenexaco
302020025,30,202,25,Veracruz de Ignacio de la Llave,Zontecomatlán de López y Fuentes,Santa María la Victoria
302020089,30,202,89,Veracruz de Ignacio de la Llave,Zontecomatlán de López y Fuentes,Analí
302020099,30,202,99,Veracruz de Ignacio de la Llave,Zontecomatlán de López y Fuentes,El Cuayo
302020106,30,202,106,Veracruz de Ignacio de la Llave,Zontecomatlán de López y Fuentes,La Cruz
302050022,30,205,22,Veracruz de Ignacio de la Llave,El Higo,Estero Grande (Las Puentes Nuevas)
302050036,30,205,36,Veracruz de Ignacio de la Llave,El Higo,San Andrés
302050050,30,205,50,Veracruz de Ignacio de la Llave,El Higo,Ejido los Marcos (Alto el Ojite)
302050095,30,205,95,Veracruz de Ignacio de la Llave,El Higo,Rancho Alegre
302070067,30,207,67,Veracruz de Ignacio de la Llave,Tres Valles,El Nuevo Manantial
302070068,30,207,68,Veracruz de Ignacio de la Llave,Tres Valles,Colonia Agrícola Independencia
302090023,30,209,23,Veracruz de Ignacio de la Llave,Tatahuicapan de Juárez,Mezcalapa
302090026,30,209,26,Veracruz de Ignacio de la Llave,Tatahuicapan de Juárez,Piedra Labrada
302090035,30,209,35,Veracruz de Ignacio de la Llave,Tatahuicapan de Juárez,San Francisco (Agua Fría)
302090039,30,209,39,Veracruz de Ignacio de la Llave,Tatahuicapan de Juárez,Sochapa de Álvaro Obregón
302090044,30,209,44,Veracruz de Ignacio de la Llave,Tatahuicapan de Juárez,Úrsulo Galván
302100006,30,210,6,Veracruz de Ignacio de la Llave,Uxpanapa,Agustín Melgar
302100022,30,210,22,Veracruz de Ignacio de la Llave,Uxpanapa,Benito Juárez (Poblado Uno)
302100024,30,210,24,Veracruz de Ignacio de la Llave,Uxpanapa,Benito Juárez Segundo (La Raya)
302100035,30,210,35,Veracruz de Ignacio de la Llave,Uxpanapa,Las Carolinas (Poblado Nueve)
302100037,30,210,37,Veracruz de Ignacio de la Llave,Uxpanapa,Carolino Anaya Uno (Poblado Uno)
302100047,30,210,47,Veracruz de Ignacio de la Llave,Uxpanapa,Dos Amates
302100070,30,210,70,Veracruz de Ignacio de la Llave,Uxpanapa,Hermanos Cedillo (Poblado Dos A)
302100071,30,210,71,Veracruz de Ignacio de la Llave,Uxpanapa,Hidalgo Amajac
302100098,30,210,98,Veracruz de Ignacio de la Llave,Uxpanapa,Niños Héroes (Los Juanes)
302100103,30,210,103,Veracruz de Ignacio de la Llave,Uxpanapa,Nuevo Cantón (Poblado Siete)
302100108,30,210,108,Veracruz de Ignacio de la Llave,Uxpanapa,Paso del Moral
302100113,30,210,113,Veracruz de Ignacio de la Llave,Uxpanapa,Plan de Arroyo
302100121,30,210,121,Veracruz de Ignacio de la Llave,Uxpanapa,Rafael Murillo Vidal
302120008,30,212,8,Veracruz de Ignacio de la Llave,Santiago Sochiapan,Arroyo Colorado (Cruz Verde)
302120025,30,212,25,Veracruz de Ignacio de la Llave,Santiago Sochiapan,El Nuevo Progreso Tatahuicapan
302120031,30,212,31,Veracruz de Ignacio de la Llave,Santiago Sochiapan,Emiliano Zapata
302120096,30,212,96,Veracruz de Ignacio de la Llave,Santiago Sochiapan,Santa Teresa
310170083,31,17,83,Yucatán,Chankom,Muchucuxcáh
310180003,31,18,3,Yucatán,Chapab,Citincabchén
310320003,31,32,3,Yucatán,Espita,Kunché
310320005,31,32,5,Yucatán,Espita,San Pedro Chenchelá
310320008,31,32,8,Yucatán,Espita,X-Ualtez
310360012,31,36,12,Yucatán,Homún,San Isidro Ochil
310480014,31,48,14,Yucatán,Maxcanú,San Fernando
310520003,31,52,3,Yucatán,Motul,Timul
310520005,31,52,5,Yucatán,Motul,Sacapuc
310520008,31,52,8,Yucatán,Motul,Kopté
310520011,31,52,11,Yucatán,Motul,Kancabchén
310520014,31,52,14,Yucatán,Motul,Mesatunich
310550002,31,55,2,Yucatán,Opichén,Calcehtok
310560149,31,56,149,Yucatán,Oxkutzcab,Huntochac
310760002,31,76,2,Yucatán,Tecoh,Chinkilá
310760006,31,76,6,Yucatán,Tecoh,Mahzucil
310790009,31,79,9,Yucatán,Tekax,Alfonso Caso
310790033,31,79,33,Yucatán,Tekax,Ticum
310850002,31,85,2,Yucatán,Temozón,Actuncoh
310850095,31,85,95,Yucatán,Temozón,X-Uch
310920004,31,92,4,Yucatán,Tixcacalcupul,Ekpedz
310960021,31,96,21,Yucatán,Tizimín,Dzonot Mezo
310960050,31,96,50,Yucatán,Tizimín,San Lorenzo Chiquilá
310960058,31,96,58,Yucatán,Tizimín,San Pedro Juárez
310960471,31,96,471,Yucatán,Tizimín,San Andrés
320060006,32,6,6,Zacatecas,Cañitas de Felipe Pescador,La Quemada
320070012,32,7,12,Zacatecas,Concepción del Oro,Guadalupe Garzarón
320080046,32,8,46,Zacatecas,Cuauhtémoc,Colonia Río Verde
